NODE;X;Y;Z
307;-78.5814560668;31.0086614401;0.00000000000
308;-78.9076972279;29.2274009060;0.00000000000
309;-77.6740818816;29.9246862518;0.00000000000
310;-21.3567168257;33.4383844650;0.00000000000
311;-51.3470720911;24.2170374559;0.00000000000
312;-52.4181758432;24.3182795721;0.00000000000
313;-51.8019842174;23.4670688759;0.00000000000
314;-81.4628161443;21.1703638585;0.00000000000
315;-80.3657214610;20.4440467241;0.00000000000
316;-80.3111949157;21.7894255845;0.00000000000
317;-15.6579569977;33.9390162660;0.00000000000
318;-14.2756478097;35.0389461154;0.00000000000
319;-13.9264635033;33.7964108063;0.00000000000
320;-60.8573389834;23.0472346649;0.00000000000
;;;
NODE;X;Y;Z
321;-12.1693166602;29.0409381447;0.00000000000
322;-1.21013713994;22.2443124219;0.00000000000
323;-1.07635245447;25.7148045225;0.00000000000
324;-1.21135351284;27.7061156254;0.00000000000
325;-1.25060671929;29.7571270249;0.00000000000
326;-1.27609841023;31.7986217615;0.00000000000
327;-1.28203147923;33.8200806657;0.00000000000
328;-1.23434929257;35.8577602041;0.00000000000
329;-1.17425315040;37.8847857895;0.00000000000
330;-1.11106179973;39.9214543717;0.00000000000
331;-1.06507403028;41.9513834855;0.00000000000
332;-1.03742738257;43.9745101699;0.00000000000
333;-1.02620917891;45.9911144214;0.00000000000
334;-1.01718012256;47.9971692162;0.00000000000
335;-21.9068941140;1.04665030179;0.00000000000
336;-25.9024008747;1.20295625531;0.00000000000
337;-27.8832360571;1.21514049171;0.00000000000
338;-29.8724332045;1.18440700181;0.00000000000
339;-31.8792012405;1.13052373512;0.00000000000
340;-33.8977273269;1.08335577478;0.00000000000
;;;
NODE;X;Y;Z
341;-35.9242507993;1.05589528097;0.00000000000
342;-37.9345289331;1.05390761661;0.00000000000
343;-39.9438175406;1.04175923836;0.00000000000
344;-41.9438951693;1.04173982716;0.00000000000
345;-43.9439578040;1.04174722039;0.00000000000
346;-45.9439543363;1.04175394320;0.00000000000
347;-47.9439515228;1.04175940575;0.00000000000
348;-49.9439488860;1.04176206935;0.00000000000
349;-51.9439453215;1.04175990304;0.00000000000
350;-53.9439388715;1.04175072718;0.00000000000
