416,137.9754,59.31287,0
417,137.9616,61.64018,0
418,137.9447,63.96689,0
419,137.9249,66.29288,0
420,137.9021,68.61803,0
421,137.8764,70.94223,0
422,137.8478,73.26537,0
423,137.8163,75.58732,0
424,137.782,77.90798,0
425,137.745,80.22724,0
426,137.7053,82.545,0
427,137.6629,84.86114,0
428,137.618,87.17557,0
429,137.5706,89.48819,0
430,137.5208,91.7989,0
431,137.4686,94.1076,0
432,137.4142,96.41421,0
433,135.5576,96.46865,0
434,133.6989,96.52081,0
435,131.8382,96.57063,0
436,129.9756,96.61803,0
437,128.1111,96.66294,0
438,126.245,96.70528,0
439,124.3772,96.74499,0
440,122.508,96.78201,0
441,120.6373,96.81629,0
442,118.7654,96.84776,0
443,116.8922,96.87638,0
444,115.018,96.90211,0
445,113.1429,96.92491,0
446,111.2669,96.94474,0
447,109.3902,96.96157,0
448,107.5129,96.97538,0
449,105.6351,96.98614,0
450,103.7569,96.99383,0
451,101.8785,96.99846,0
452,143,100,0
453,146,100,0
454,149,100,0
455,152,100,0
456,155,100,0
457,158,100,0
458,161,100,0
459,164,100,0
460,167,100,0
461,170,100,0
462,173,100,0
463,176,100,0
464,179,100,0
465,182,100,0
466,185,100,0
467,188,100,0
468,191,100,0
469,194,100,0
470,197,100,0
471,200,100,0
472,200,97.5,0
473,200,95,0
474,200,92.5,0
475,200,90,0
476,200,87.5,0
477,200,85,0
478,200,82.5,0
479,200,80,0
480,200,77.5,0
481,200,75,0
482,200,72.5,0
483,200,70,0
484,200,67.5,0
485,200,65,0
486,200,62.5,0
487,200,60,0
488,200,57.5,0
489,200,55,0
490,200,52.5,0
491,200,50,0
492,197,50,0
493,194,50,0
494,191,50,0
495,188,50,0
496,185,50,0
497,182,50,0
498,179,50,0
499,176,50,0
500,173,50,0
501,170,50,0
502,167,50,0
503,164,50,0
504,161,50,0
505,158,50,0
506,155,50,0
507,152,50,0
508,149,50,0
509,146,50,0
510,143,50,0
511,143,52.5,0
512,143,55,0
513,143,57.5,0
514,143,60,0
515,143,62.5,0
516,143,65,0
517,143,67.5,0
518,143,70,0
519,143,72.5,0
520,143,75,0
521,143,77.5,0
522,143,80,0
523,143,82.5,0
524,143,85,0
525,143,87.5,0
526,143,90,0
527,143,92.5,0
528,143,95,0
529,143,97.5,0
530,146,52.5,0
531,146,55,0
532,146,57.5,0
533,146,60,0
534,146,62.5,0
535,146,65,0
536,146,67.5,0
537,146,70,0
538,146,72.5,0
539,146,75,0
540,146,77.5,0
541,146,80,0
542,146,82.5,0
543,146,85,0
544,146,87.5,0
545,146,90,0
546,146,92.5,0
547,146,95,0
548,146,97.5,0
549,149,52.5,0
550,149,55,0
551,149,57.5,0
552,149,60,0
553,149,62.5,0
554,149,65,0
555,149,67.5,0
556,149,70,0
557,149,72.5,0
558,149,75,0
559,149,77.5,0
560,149,80,0
561,149,82.5,0
562,149,85,0
563,149,87.5,0
564,149,90,0
565,149,92.5,0
566,149,95,0
567,149,97.5,0
568,152,52.5,0
569,152,55,0
570,152,57.5,0
571,152,60,0
572,152,62.5,0
573,152,65,0
574,152,67.5,0
575,152,70,0
576,152,72.5,0
577,152,75,0
578,152,77.5,0
579,152,80,0
580,152,82.5,0
581,152,85,0
582,152,87.5,0
583,152,90,0
584,152,92.5,0
585,152,95,0
586,152,97.5,0
587,155,52.5,0
588,155,55,0
589,155,57.5,0
590,155,60,0
591,155,62.5,0
592,155,65,0
593,155,67.5,0
594,155,70,0
595,155,72.5,0
596,155,75,0
597,155,77.5,0
598,155,80,0
599,155,82.5,0
600,155,85,0
601,155,87.5,0
602,155,90,0
603,155,92.5,0
604,155,95,0
605,155,97.5,0
606,158,52.5,0
607,158,55,0
608,158,57.5,0
609,158,60,0
610,158,62.5,0
611,158,65,0
612,158,67.5,0
613,158,70,0
614,158,72.5,0
615,158,75,0
616,158,77.5,0
617,158,80,0
618,158,82.5,0
619,158,85,0
620,158,87.5,0
621,158,90,0
622,158,92.5,0
623,158,95,0
624,158,97.5,0
625,161,52.5,0
626,161,55,0
627,161,57.5,0
628,161,60,0
629,161,62.5,0
630,161,65,0
631,161,67.5,0
632,161,70,0
633,161,72.5,0
634,161,75,0
635,161,77.5,0
636,161,80,0
637,161,82.5,0
638,161,85,0
639,161,87.5,0
640,161,90,0
641,161,92.5,0
642,161,95,0
643,161,97.5,0
644,164,52.5,0
645,164,55,0
646,164,57.5,0
647,164,60,0
648,164,62.5,0
649,164,65,0
650,164,67.5,0
651,164,70,0
652,164,72.5,0
653,164,75,0
654,164,77.5,0
655,164,80,0
656,164,82.5,0
657,164,85,0
658,164,87.5,0
659,164,90,0
660,164,92.5,0
661,164,95,0
662,164,97.5,0
663,167,52.5,0
664,167,55,0
665,167,57.5,0
666,167,60,0
667,167,62.5,0
668,167,65,0
669,167,67.5,0
670,167,70,0
671,167,72.5,0
672,167,75,0
673,167,77.5,0
674,167,80,0
675,167,82.5,0
676,167,85,0
677,167,87.5,0
678,167,90,0
679,167,92.5,0
680,167,95,0
681,167,97.5,0
682,170,52.5,0
683,170,55,0
684,170,57.5,0
685,170,60,0
686,170,62.5,0
687,170,65,0
688,170,67.5,0
689,170,70,0
690,170,72.5,0
691,170,75,0
692,170,77.5,0
693,170,80,0
694,170,82.5,0
695,170,85,0
696,170,87.5,0
697,170,90,0
698,170,92.5,0
699,170,95,0
700,170,97.5,0
701,173,52.5,0
702,173,55,0
703,173,57.5,0
704,173,60,0
705,173,62.5,0
706,173,65,0
707,173,67.5,0
708,173,70,0
709,173,72.5,0
710,173,75,0
711,173,77.5,0
712,173,80,0
713,173,82.5,0
714,173,85,0
715,173,87.5,0
716,173,90,0
717,173,92.5,0
718,173,95,0
719,173,97.5,0
720,176,52.5,0
721,176,55,0
722,176,57.5,0
723,176,60,0
724,176,62.5,0
725,176,65,0
726,176,67.5,0
727,176,70,0
728,176,72.5,0
729,176,75,0
730,176,77.5,0
731,176,80,0
732,176,82.5,0
733,176,85,0
734,176,87.5,0
735,176,90,0
736,176,92.5,0
737,176,95,0
738,176,97.5,0
739,179,52.5,0
740,179,55,0
741,179,57.5,0
742,179,60,0
743,179,62.5,0
744,179,65,0
745,179,67.5,0
746,179,70,0
747,179,72.5,0
748,179,75,0
749,179,77.5,0
750,179,80,0
751,179,82.5,0
752,179,85,0
753,179,87.5,0
754,179,90,0
755,179,92.5,0
756,179,95,0
757,179,97.5,0
758,182,52.5,0
759,182,55,0
760,182,57.5,0
761,182,60,0
762,182,62.5,0
763,182,65,0
764,182,67.5,0
765,182,70,0
766,182,72.5,0
767,182,75,0
768,182,77.5,0
769,182,80,0
770,182,82.5,0
771,182,85,0
772,182,87.5,0
773,182,90,0
774,182,92.5,0
775,182,95,0
776,182,97.5,0
777,185,52.5,0
778,185,55,0
779,185,57.5,0
780,185,60,0
781,185,62.5,0
782,185,65,0
783,185,67.5,0
784,185,70,0
785,185,72.5,0
786,185,75,0
787,185,77.5,0
788,185,80,0
789,185,82.5,0
790,185,85,0
791,185,87.5,0
792,185,90,0
793,185,92.5,0
794,185,95,0
795,185,97.5,0
796,188,52.5,0
797,188,55,0
798,188,57.5,0
799,188,60,0
800,188,62.5,0
801,188,65,0
802,188,67.5,0
803,188,70,0
804,188,72.5,0
805,188,75,0
806,188,77.5,0
807,188,80,0
808,188,82.5,0
809,188,85,0
810,188,87.5,0
811,188,90,0
812,188,92.5,0
813,188,95,0
814,188,97.5,0
815,191,52.5,0
816,191,55,0
817,191,57.5,0
818,191,60,0
819,191,62.5,0
820,191,65,0
821,191,67.5,0
822,191,70,0
823,191,72.5,0
824,191,75,0
825,191,77.5,0
826,191,80,0
827,191,82.5,0
828,191,85,0
829,191,87.5,0
830,191,90,0
831,191,92.5,0
832,191,95,0
833,191,97.5,0
834,194,52.5,0
835,194,55,0
836,194,57.5,0
837,194,60,0
838,194,62.5,0
839,194,65,0
840,194,67.5,0
841,194,70,0
842,194,72.5,0
843,194,75,0
844,194,77.5,0
845,194,80,0
846,194,82.5,0
847,194,85,0
848,194,87.5,0
849,194,90,0
850,194,92.5,0
851,194,95,0
852,194,97.5,0
853,197,52.5,0
854,197,55,0
855,197,57.5,0
856,197,60,0
857,197,62.5,0
858,197,65,0
859,197,67.5,0
860,197,70,0
861,197,72.5,0
862,197,75,0
863,197,77.5,0
864,197,80,0
865,197,82.5,0
866,197,85,0
867,197,87.5,0
868,197,90,0
869,197,92.5,0
870,197,95,0
871,197,97.5,0
