12561;8800;8935;12527;644;687;6613;8409
12584;12496;12572;12593;646;8403;8378;6767
8798;12584;8842;12583;645;8432;6766;8467
8798;8797;12496;12584;8469;8455;646;645
12356;12340;9468;12339;647;7924;7920;7921
12353;12343;12340;12356;8041;669;647;8043
12597;8988;8943;12574;648;8281;6671;8436
12597;12516;9043;8988;649;6501;8279;648
8909;8942;12516;12597;8427;6586;649;650
12597;8825;8871;8909;8519;783;6739;650
;;;;;;;
;;;;;;;
;;;;;;;
10235;12134;8700;8699;7274;656;653;651
10235;8699;10236;10349;651;652;4020;4021
8699;10237;11924;10236;654;7045;7046;652
8699;8700;12133;10237;653;655;7371;654
12134;12140;12133;8700;4771;4772;655;656
9617;9858;9859;9861;7569;4960;658;7568
9861;9859;10039;10040;658;657;4634;4805
9859;9860;10038;10039;7536;4806;4635;657
9542;9432;8702;8701;5730;664;661;659
9542;8701;12308;12232;659;660;7740;5546
8701;9541;12233;12308;662;5548;5547;660
8701;8702;9431;9541;661;663;5731;662
9432;9325;9431;8702;5873;5874;663;664
12399;12400;8714;9506;8050;741;742;666
9295;9506;9400;9508;665;667;7869;7871
12455;12399;9506;9295;8052;666;665;8051
9506;9592;9399;9400;5646;7814;5896;667
8842;8966;12562;12583;668;8333;6697;6766
12340;12343;12333;12329;669;7968;7844;7923
10274;10165;10384;10385;4137;670;3944;3966
;;;;;;;
;;;;;;;
;;;;;;;
10384;10165;11931;10273;670;7369;779;3967
11912;11767;10617;11695;7005;671;7036;2907
11767;11913;10547;10617;2979;3437;7037;671
8855;8814;8898;8854;6821;672;6756;6782
8898;8814;8813;8897;672;6840;782;6714
8871;8710;8870;8909;673;729;6740;6739
8710;8871;8824;8777;673;6807;6861;728
12489;9145;9207;9239;674;6283;6189;8181
9145;12489;9208;9067;674;8180;8293;8309
12333;9467;12152;12204;7845;7747;7733;675
12333;12204;12289;12329;675;5503;7770;7844
9720;12203;12289;9620;5312;676;5502;5313
12289;12203;12288;12329;676;5501;7771;7770
8826;8706;8872;8873;714;677;6775;6805
8778;8825;8872;8706;6860;6806;677;715
9592;9506;8714;9505;5646;742;678;7815
9294;9591;9505;8714;679;5648;678;740
9294;9293;9398;9591;6036;5957;7817;679
12162;9676;9807;9982;5218;5144;680;681
10142;9982;9807;9981;4530;680;4864;4531
;;;;;;;
;;;;;;;
;;;;;;;
9808;12161;12162;9982;5143;5217;681;4863
12153;9494;12278;12184;682;5659;5479;7728
9631;12341;9494;12153;7936;7935;682;7730
12642;12655;12617;12640;8675;683;8588;8671
12655;12654;8736;12617;8662;684;8590;683
8736;12654;12611;8735;684;8659;6947;8587
8709;8806;8849;8807;685;6828;6827;727
8806;8709;12607;12643;685;726;686;8636
12607;12641;12642;12643;8596;6928;6929;686
12635;8890;8935;8800;8555;6693;687;8554
8907;8868;12518;12517;6744;688;6550;8426
8868;8906;12541;12518;6745;6674;8364;688
9160;9222;8726;8703;6254;693;691;689
8703;8931;9221;9160;690;8197;6255;689
8703;9077;8929;8931;692;8244;8198;690
8703;8726;9008;9077;691;811;6445;692
9161;8726;9222;9223;812;693;6175;6253
12352;12349;12441;9225;694;8114;774;8061
12380;9334;12349;12352;695;8112;694;8062
9334;12380;9333;9439;695;6007;5863;5862
;;;;;;;
;;;;;;;
;;;;;;;
12388;12485;9050;9244;8104;6499;696;6067
9308;9244;9050;9049;802;696;8002;803
12458;9201;12362;12344;6260;8139;8045;697
12458;12344;9498;12406;697;7971;7974;6198
9417;9076;9074;9307;7999;6446;698;5888
9217;12345;9307;9074;699;7984;698;7905
9217;12337;9304;12345;7903;7986;7985;699
12360;9404;9513;9598;5954;5799;5635;701
12347;9598;9405;9299;700;7804;5953;7996
12394;12360;9598;12347;8072;701;700;7997
12361;12397;9402;9596;8100;8055;703;702
9511;8728;12361;9596;817;801;702;7806
9596;9402;8712;9401;703;734;736;7808
8717;9712;9460;8704;750;709;706;704
9713;8717;8704;9849;751;704;705;7599
8704;12210;9711;9849;707;5323;5104;705
8704;9460;9565;12210;706;5692;5513;707
9358;9712;12209;9461;708;5322;7748;5841
9358;9357;9460;9712;7962;5842;709;708
9780;9950;10137;10166;5028;4706;7490;710
;;;;;;;
;;;;;;;
;;;;;;;
9949;9780;10166;10136;5027;710;4389;4707
9122;12495;9123;8705;8289;8290;713;711
8989;9048;9122;8705;8291;6404;711;712
8989;8705;9123;12492;712;713;8273;8208
8826;8753;8730;8706;8551;8606;716;714
12609;8751;8778;8706;8652;6905;715;717
8730;12608;12609;8706;8625;8629;717;716
8733;8755;8746;8707;8598;6927;720;718
8733;8707;8783;8756;718;719;8542;6941
8707;8754;8782;8783;721;6903;8545;719
8732;8754;8707;8746;6942;721;720;8624
8840;8796;8741;8708;6846;8571;723;722
8708;8795;8839;8840;724;6847;6833;722
8763;8795;8708;8741;6894;724;723;6931
8895;8808;12607;8709;8517;8597;726;725
8709;8807;8850;8895;727;6826;6759;725
8777;8822;8866;8710;6862;6812;730;728
8870;8710;8866;8823;729;730;6811;6808
9193;9129;9192;8711;6300;8203;732;731
9193;8711;12412;12411;731;733;6152;6209
;;;;;;;
;;;;;;;
;;;;;;;
8711;9192;12413;12412;732;6210;6153;733
9402;9297;9510;8712;7954;7874;735;734
8712;9510;9595;9401;735;5640;7809;736
9309;9308;9243;8713;5944;6034;738;737
9309;8713;9419;9420;737;739;5787;5887
8713;9243;9418;9419;738;8000;5788;739
12456;9294;8714;12400;8049;740;741;6193
9601;9407;9600;8715;7800;7801;744;743
9601;8715;12260;12166;743;745;5433;5432
8715;9600;12167;12260;744;5435;7711;745
12200;12286;12330;8716;5496;7774;747;746
12200;8716;9621;9723;746;748;5308;5307
12330;12287;9621;8716;7773;5497;748;747
12208;12209;9712;8717;5392;5322;750;749
12208;8717;9713;9714;749;751;5188;5321
9781;9653;12256;8718;5243;5426;753;752
9520;12255;8718;12256;5626;754;753;5625
9787;9657;9603;8719;7524;7611;756;755
8719;9777;9947;9787;757;5031;5032;755
9603;9650;9777;8719;5427;5246;757;756
;;;;;;;
;;;;;;;
;;;;;;;
9988;9813;12150;8720;4857;7566;759;758
9988;8720;9987;10143;758;760;4525;4524
12150;9812;9987;8720;7565;4858;760;759
10138;9953;9783;8721;4705;5023;762;761
8721;9784;9954;10138;763;5022;4703;761
10275;12005;11997;8722;4136;7276;766;764
9957;12004;10275;8722;7401;7390;764;765
9957;8722;11997;12127;765;766;4309;4551
9018;9017;9166;9088;767;788;6336;6436
12525;12506;9017;9018;8366;6470;767;6528
9653;9781;9951;9950;5243;5026;4888;768
9653;9652;9519;12256;769;770;5627;5426
9780;9652;9653;9950;7609;769;768;5028
9778;9651;9519;9652;5245;772;770;7610
9415;9651;12312;12311;771;7681;7683;5749
9305;9519;9651;9415;7837;772;771;5891
9017;9016;9087;9166;8292;6437;773;788
9225;9166;9087;12442;787;773;8144;793
9088;9166;9225;12441;6336;787;774;8272
12416;9368;9570;9571;8020;7849;5586;775
;;;;;;;
;;;;;;;
;;;;;;;
12371;12416;9571;9369;6102;775;7848;5978
9183;12417;9277;9368;6220;6103;5979;776
12416;12495;9183;9368;789;790;776;8020
12351;9158;9159;12476;777;7930;6352;8097
12351;12482;12479;9158;8099;6473;8016;777
12479;9242;9284;9158;778;7867;7794;8016
12479;12472;9216;9242;794;6274;6176;778
11931;12006;10383;10273;7469;7368;7125;779
12335;9393;12274;12181;7875;7822;5473;780
9499;12335;12181;12273;7877;780;7723;5655
9073;9153;12473;12472;781;6344;6343;6374
9003;9072;9153;9073;8270;6375;781;6475
8813;8812;8853;8897;6841;6822;6757;782
8825;8778;8824;8871;6860;8553;6807;783
12640;8737;12644;12629;6938;8669;8637;784
12642;12640;12629;12643;8671;784;6911;6929
12619;12623;8836;12615;6796;785;8653;8654
8792;8836;12623;12613;8680;785;8617;8677
8935;8934;12528;12527;786;6614;6562;6613
8890;8889;8934;8935;8520;6694;786;6693
;;;;;;;
;;;;;;;
;;;;;;;
9123;12495;12416;9184;8290;789;8119;6307
9122;9121;9183;12495;6356;6308;790;8289
9080;8723;9009;9079;791;792;6443;6372
9225;12442;12381;12352;793;6128;8059;8061
9073;12472;12479;12482;6374;794;6473;6474
9234;12367;9385;9386;6092;5968;5902;795
9196;9234;9386;12409;6206;795;8044;6205
9201;12407;12363;12362;796;6085;8046;8139
9136;9200;12407;9201;8216;6199;796;6290
9239;12361;8728;8724;6077;801;799;797
12396;12489;9239;8724;8182;8181;797;798
9298;12396;8724;9403;6076;798;800;5956
8724;8728;9512;9403;799;816;5801;800
9244;9308;9309;9310;802;5944;5943;6033
9308;9049;9076;9243;803;8001;7998;6034
12393;12347;9299;12359;804;7996;8018;8073
9211;12394;12347;12393;6185;7997;804;6184
9392;12327;12275;9393;805;7758;7823;5899
12406;9498;12327;9392;7974;7759;805;7973
10164;10131;9649;9775;4395;806;5248;807
;;;;;;;
;;;;;;;
;;;;;;;
9776;9649;10131;10132;7590;806;4557;7498
9775;9946;10130;10164;7589;4709;4396;807
12604;12605;12614;8725;8578;8614;809;808
8725;8955;9000;12604;810;6571;8539;808
12614;12618;8955;8725;8613;6655;810;809
9008;8726;9161;9078;811;812;8163;6444
9438;9332;12346;8727;5865;7989;814;813
9438;8727;9437;9545;813;815;5722;5721
12346;9331;9437;8727;7988;5866;815;814
9512;8728;9511;9597;816;817;5638;5637
8792;8791;12616;8836;8679;8600;8602;8680
8792;8793;8744;8791;6882;8678;8674;8679
8793;8743;12634;8744;8676;6918;6917;8678
8792;12613;12622;8793;8677;8619;6852;6882
8793;12622;12626;8743;6852;6851;8665;8676
12642;12641;12653;12655;6928;8663;8661;8675
8744;12647;8739;8791;6930;6950;8673;8674
8739;8738;12637;8791;6953;6932;6896;8673
8739;12647;12632;8738;6950;6915;8672;6953
12634;12633;12647;8744;6891;6916;6930;6917
;;;;;;;
;;;;;;;
;;;;;;;
12632;12631;12646;8738;6890;6914;6949;8672
12646;12638;12637;8738;8640;6923;6932;6949
12631;12630;12650;12646;6889;8670;8641;6914
12630;12645;12651;12650;8643;6948;8639;8670
8737;12656;12645;12644;8667;8668;8642;8669
12656;12652;12651;12645;8666;8638;6948;8668
8737;12639;12652;12656;6937;6936;8666;8667
12640;12617;12639;8737;8588;8631;6937;6938
12626;8740;12648;8743;8656;6951;8664;8665
12648;12635;12634;8743;8612;6892;6918;8664
12641;12628;12627;12653;6910;6888;8657;8663
12653;8768;12654;12655;8658;8660;8662;8661
12654;8768;8811;12611;8660;6868;8645;8659
12627;8810;8768;12653;6870;6869;8658;8657
12626;12621;12625;8740;6850;8620;8655;8656
12625;12636;12649;8740;8621;8622;6952;8655
12649;8765;12648;8740;6920;6919;6951;6952
12637;12624;12616;8791;8609;8599;8600;6896
12615;12618;12614;12619;8608;8613;8615;8654
12616;12620;12615;8836;8601;8607;8653;8602
;;;;;;;
;;;;;;;
;;;;;;;
8732;8731;8781;8754;6954;8603;8604;6942
8731;12608;8730;8781;8627;8625;8605;8603
8824;8778;8751;8776;8553;6905;6925;8552
8755;8733;8769;8770;8598;8650;6886;8651
8733;12610;12612;8769;8633;8648;6887;8650
12610;8813;8814;12612;8647;6840;8649;8648
12610;8745;8812;8813;8635;8646;6841;8647
12611;8811;8812;8745;8645;6842;8646;8644
12647;12633;8801;12632;6916;6879;6878;6915
12632;8801;8802;12631;6878;6845;6877;6890
12631;8802;8803;12630;6877;8592;6876;6889
12630;8803;8766;12645;6876;8593;6913;8643
12645;8766;8767;12644;6913;8595;6912;8642
12650;8762;12638;12646;6933;8570;8640;8641
12651;8761;8762;12650;6934;6924;6933;8639
12652;8760;8761;12651;6935;8569;6934;8638
12644;8767;8805;12629;6912;6874;6873;8637
12629;8805;8806;12643;6873;6844;8636;6911
8745;8757;8735;12611;8634;8586;6947;8644
12610;8734;8757;8745;8632;8585;8634;8635
;;;;;;;
;;;;;;;
;;;;;;;
8733;8756;8734;12610;6941;8584;8632;8633
12635;8800;12633;12634;8554;6880;6891;6892
12607;8808;12628;12641;8597;6872;6910;8596
12639;8833;8760;12652;8630;8568;6935;6936
12617;12603;8833;12639;8589;8566;8630;8631
8751;8750;8821;8776;6944;8564;6863;6925
12609;8729;8750;8751;8628;8563;6944;8652
12608;8749;8729;12609;8626;8562;8628;8629
8731;8748;8749;12608;6945;8560;8626;8627
8732;8747;8748;8731;6946;6926;6945;6954
8746;8771;8747;8732;6909;8559;6946;8624
8755;8818;8771;8746;8623;8557;6909;6927
8770;8817;8818;8755;6865;6837;8623;8651
8769;8816;8817;8770;6866;6838;6865;6886
8810;8852;8811;8768;6824;6823;6868;6869
12636;8763;8742;12649;6922;8610;8611;8622
12636;8794;8795;8763;6895;6881;6894;6922
12625;8837;8794;12636;6849;8577;6895;8621
12621;8883;8837;12625;6793;8576;6849;8620
12622;8882;12621;12626;6795;6794;6850;6851
;;;;;;;
;;;;;;;
;;;;;;;
12613;8881;8882;12622;8618;6770;6795;8619
12623;8923;8881;12613;8616;6725;8618;8617
12619;12606;8923;12623;8579;8581;8616;6796
12614;12605;12606;12619;8614;8582;8579;8615
8765;8890;12635;12648;8574;8555;8612;6919
8742;8845;8765;12649;8573;8575;6920;8611
8763;8741;8752;8742;6931;6943;8572;8610
12638;8790;12624;12637;6897;8546;8609;6923
8821;8777;8824;8776;8565;6861;8552;6863
12628;8809;8810;12627;6871;6843;6870;6888
12620;12600;12618;12615;8482;8484;8608;8607
8753;8827;8781;8730;8549;8548;8605;8606
8781;8828;8782;8754;6857;8544;6903;8604
12624;8880;12620;12616;6797;6771;8601;8599
12633;8800;8846;8801;6880;6831;6830;6879
8805;8848;8849;8806;6829;6785;6828;6844
8767;8847;8848;8805;8594;6786;6829;6874
8766;8804;8847;8767;6875;8526;8594;8595
8803;8892;8804;8766;8524;8525;6875;8593
8802;8891;8892;8803;8591;6715;8524;8592
;;;;;;;
;;;;;;;
;;;;;;;
8801;8846;8891;8802;6830;8522;8591;6845
8736;8759;12603;12617;6939;8533;8589;8590
8735;8758;8759;8736;6940;8531;6939;8587
8757;8786;8758;8735;6901;8529;6940;8586
8734;8785;8786;8757;8583;8528;6901;8585
8756;8784;8785;8734;6902;8527;8583;8584
12612;8815;8816;8769;6867;6839;6866;6887
8814;8855;8815;12612;6821;6820;6867;8649
8852;8853;8812;8811;6783;6822;6842;6823
8882;8925;8883;12621;6723;6722;6793;6794
8881;8924;8925;8882;6724;6699;6723;6770
8923;8957;8924;8881;6654;6653;6724;6725
12606;8956;8957;8923;8580;6619;6654;8581
12605;12604;8956;12606;8578;8540;8580;8582
8794;8838;8839;8795;6848;6834;6847;6881
8837;8884;8838;8794;6792;8514;6848;8577
8883;8926;8884;8837;6721;8513;6792;8576
8845;8889;8890;8765;6763;8520;8574;8575
8742;8764;8889;8845;6921;8537;6763;8573
8752;8799;8764;8742;8538;8536;6921;8572
;;;;;;;
;;;;;;;
;;;;;;;
8796;8780;8752;8741;6893;6904;6943;8571
8762;8789;8790;12638;6898;6883;6897;8570
8761;8788;8789;8762;6899;8507;6898;6924
8760;8834;8788;8761;8567;8505;6899;8569
8833;12602;8834;8760;8500;8503;8567;8568
12603;12598;12602;8833;8532;8502;8500;8566
8821;8865;8822;8777;6814;6813;6862;8565
8750;8775;8865;8821;6906;8498;6814;8564
8729;8774;8775;8750;8561;6884;6906;8563
8749;8773;8774;8729;6907;6885;8561;8562
8748;8772;8773;8749;6908;8495;6907;8560
8747;8819;8772;8748;8558;8494;6908;6926
8771;8860;8819;8747;8556;8492;8558;8559
8818;8859;8860;8771;6816;6778;8556;8557
8817;8858;8859;8818;6817;6779;6816;6837
8816;8857;8858;8817;6818;6780;6817;6838
8809;8851;8852;8810;6825;6784;6824;6843
8808;8896;8809;12628;8516;8490;6871;6872
12600;8954;8955;12618;8483;6620;6655;8484
8826;8915;8875;8753;8541;8547;8550;8551
;;;;;;;
;;;;;;;
;;;;;;;
8875;8916;8827;8753;6733;8510;8549;8550
8827;8917;8828;8781;8509;8478;6857;8548
8915;8948;8916;8875;6664;8508;6733;8547
8790;8835;8880;12624;6853;6798;6797;8546
8823;8869;8908;8870;6809;6742;6741;6808
8868;8907;8869;12601;6744;6743;8487;8489
8823;8867;12601;8869;6810;8486;8487;6809
8866;8904;8867;8823;6747;6746;6810;6811
8880;8922;12600;12620;6726;8481;8482;6771
8782;8876;8829;8783;8543;8480;6856;8545
8828;8918;8876;8782;8477;8479;8543;8544
8783;8829;8784;8756;6856;8474;6902;8542
8826;8873;8914;8915;6805;8512;6703;8541
8908;8942;8909;8870;6672;8427;6740;6741
8869;8907;8942;8908;6743;6673;6672;6742
12604;9000;9001;8956;8539;6536;6570;8540
8925;8959;8926;8883;6651;6650;6721;6722
8924;8958;8959;8925;6652;6618;6651;6699
8957;12599;8958;8924;8461;8463;6652;6653
8956;9001;12599;8957;6570;8460;8461;6619
;;;;;;;
;;;;;;;
;;;;;;;
8752;8780;8779;8799;6904;8475;8534;8538
8764;8844;8934;8889;8535;8471;6694;8537
8799;8843;8844;8764;6832;8470;8535;8536
8779;8798;8843;8799;8476;8468;6832;8534
8759;8832;12598;12603;8530;8454;8532;8533
8758;8787;8832;8759;6900;8452;8530;8531
8786;8831;8787;8758;6854;8450;6900;8529
8785;8830;8831;8786;6855;8448;6854;8528
8784;12589;8830;8785;8473;8447;6855;8527
8815;8856;8857;8816;6819;6781;6818;6839
8855;8899;8856;8815;6755;8445;6819;6820
8854;12551;8899;8855;8472;6684;6755;6782
8851;12579;8853;8852;8442;6758;6783;6784
8804;8893;8937;8847;8523;8441;8518;8526
8892;8936;8893;8804;6692;8440;8523;8525
8891;8969;8936;8892;8521;8439;6692;6715
8846;12580;8969;8891;6762;8438;8521;8522
12597;12574;8872;8825;8436;6738;6806;8519
8849;8894;8850;8807;6761;6760;6826;6827
8937;12558;8848;8847;6642;8466;6786;8518
;;;;;;;
;;;;;;;
;;;;;;;
8895;12556;8896;8808;6690;6689;8516;8517
8954;12509;9000;8955;6572;6537;6571;6620
8796;8841;12594;8780;8515;6835;6858;6893
8840;8887;8841;8796;6789;6788;8515;6846
8839;8886;8887;8840;6790;6768;6789;6833
8838;8885;8886;8839;6791;6769;6790;6834
8884;8927;8885;8838;6720;8458;6791;8514
8926;12531;8927;8884;6649;8457;6720;8513
8873;12573;8910;8914;6737;6706;8511;8512
8914;8947;8948;8915;6665;6621;6664;6703
8910;8946;8947;8914;8437;6622;6665;8511
8916;8949;8917;8827;6663;8415;8509;8510
8948;8990;8949;8916;8459;8414;6663;8508
8789;8879;8835;8790;8506;8431;6853;6883
8788;8878;8879;8789;8504;8429;8506;8507
8834;8877;8878;8788;6799;6772;8504;8505
12602;8921;8877;8834;8501;8428;6799;8503
12598;12569;8921;12602;8453;6702;8501;8502
8822;8903;8904;8866;8499;6709;6747;6812
8865;8902;8903;8822;6748;6710;8499;6813
;;;;;;;
;;;;;;;
;;;;;;;
8775;8864;8902;8865;8497;6749;6748;8498
8774;8863;8864;8775;8496;6776;8497;6884
8773;8820;8863;8774;6864;8424;8496;6885
8772;8862;8820;8773;8493;8423;6864;8495
8819;8861;8862;8772;6815;6777;8493;8494
8860;8901;8861;8819;6753;8421;6815;8492
8859;8900;8901;8860;6754;6713;6753;6778
8858;8938;8900;8859;8491;8420;6754;6779
8857;12548;8938;8858;8446;6635;8491;6780
8896;12498;8851;8809;8380;8443;6825;8490
8835;12565;8922;8880;8430;6700;6726;6798
12601;8905;8906;8868;8488;6708;6745;8489
8867;8941;8905;12601;8485;6676;8488;8486
8904;12497;8941;8867;8392;8394;8485;6746
8922;12510;8954;12600;8419;6573;8483;8481
8876;8919;12590;8829;6732;8418;6802;8480
8918;12536;8919;8876;6661;8417;6732;8479
8917;12537;8918;8828;6662;8416;8477;8478
8779;12595;8797;8798;6859;6836;8469;8476
8780;12594;12595;8779;6858;8413;6859;8475
;;;;;;;
;;;;;;;
;;;;;;;
8829;12590;12589;8784;6802;6773;8473;8474
8898;12552;12551;8854;6685;6638;8472;6756
8897;12553;12552;8898;6686;6639;6685;6714
8853;12579;12553;8897;6758;6687;6686;6757
8844;12581;12528;8934;6764;8408;6614;8471
8843;12582;12581;8844;6765;8407;6764;8470
8798;12583;12582;8843;8467;8406;6765;8468
8872;12574;12573;8873;6738;6707;6737;6775
8850;12557;12556;8895;8465;6641;6690;6759
8894;12522;12557;8850;8464;6608;8465;6760
9000;12509;12502;9001;6537;6479;8352;6536
8959;12507;12531;8926;6568;6567;6649;6650
8958;12508;12507;8959;6569;6535;6568;6618
12599;12501;12508;8958;8462;8354;6569;8463
9001;12502;12501;12599;8352;8353;8462;8460
8946;12596;12514;8947;8435;8434;6581;6622
8947;12514;12513;8948;6581;6541;6580;6621
8948;12513;12505;8990;6580;8405;6491;8459
8927;12530;12529;8885;6648;6617;8456;8458
12531;12500;12530;8927;8355;8347;6648;8457
;;;;;;;
;;;;;;;
;;;;;;;
8885;12529;12564;8886;8456;8348;6719;6769
8886;12564;12563;8887;6719;6698;6718;6768
8887;12563;12585;8841;6718;6717;6787;6788
12595;12592;12496;8797;6804;8404;8455;6836
12585;12591;12594;8841;6774;6803;6835;6787
8832;12570;12569;12598;8451;8402;8453;8454
8787;12586;12570;8832;8449;8401;8451;8452
8831;12587;12586;8787;6800;8399;8449;8450
8830;12588;12587;8831;6801;8398;6800;8448
12589;12571;12588;8830;6731;8396;6801;8447
8856;12549;12548;8857;8444;6636;8446;6781
8899;12550;12549;8856;6683;6637;8444;8445
12551;8974;12550;8899;6601;8382;6683;6684
12498;12554;12579;8851;8381;6688;8442;8443
8893;12560;12559;8937;6691;8370;6643;8441
8936;12525;12560;8893;6611;8368;6691;8440
8969;12506;12525;8936;6529;8366;6611;8439
12580;12526;12506;8969;8410;8365;6529;8438
8946;12538;12515;12596;6627;8351;8433;8435
8910;12539;12538;8946;6669;6628;6627;8437
;;;;;;;
;;;;;;;
;;;;;;;
12573;12540;12539;8910;6670;6629;6669;6706
12559;12524;12558;8937;8371;6610;6642;6643
12556;12555;12498;8896;6640;8379;8380;6689
12515;9052;12514;12596;6494;6493;8434;8433
8879;12566;12565;8835;6727;6701;8430;8431
8878;12567;12566;8879;6728;8376;6727;8429
8877;12568;12567;8878;6729;8374;6728;6772
8921;12532;12568;8877;6658;8373;6729;8428
12569;12533;12532;8921;6659;8372;6658;6702
8907;12517;12516;8942;8426;6549;6586;6673
8905;12542;12541;8906;6675;6631;6674;6708
8941;12519;12542;8905;6591;6590;6675;6676
12497;12520;12519;8941;8393;6554;6591;8394
8903;12543;12497;8904;6677;8391;8392;6709
8902;12544;12543;8903;6678;6632;6677;6710
8864;12545;12544;8902;8425;6633;6678;6749
8863;12575;12545;8864;6750;8390;8425;6776
8820;12576;12575;8863;8422;6711;6750;8424
8862;12577;12576;8820;6751;6712;8422;8423
8861;12578;12577;8862;6752;8388;6751;6777
;;;;;;;
;;;;;;;
;;;;;;;
8901;12546;12578;8861;6681;8387;6752;8421
8900;12547;12546;8901;6682;6634;6681;6713
8938;12521;12547;8900;6598;8385;6682;8420
12548;9030;12521;8938;8383;6514;6598;6635
12565;12511;12510;8922;8377;6538;8419;6700
12510;9067;12509;8954;6481;6480;6572;6573
8919;12535;12534;12590;6660;8363;8412;8418
12536;12499;12535;8919;8361;8362;6660;8417
12537;12503;12536;8918;8356;8359;6661;8416
8949;12512;12537;8917;6579;8357;6662;8415
8990;12504;12512;8949;6490;6489;6579;8414
12505;9132;12504;8990;6397;6396;6490;6491
12594;12591;12592;12595;6803;8345;6804;8413
12590;12534;12571;12589;8412;8344;6731;6773
12552;8973;8974;12551;6602;6559;6601;6638
12553;8972;8973;12552;6603;6560;6602;6639
12579;12554;8972;12553;6688;6604;6603;6687
12561;8968;12526;12580;6612;8340;8410;8411
12527;9014;8968;12561;6532;8339;6612;8409
12528;9013;9014;12527;6533;8338;6532;6562
;;;;;;;
;;;;;;;
;;;;;;;
12581;8933;9013;12528;6695;8337;6533;8408
12582;8932;8933;12581;6696;8336;6695;8407
12583;12562;8932;12582;6697;8335;6696;8406
12574;8943;12540;12573;6671;6630;6670;6707
12558;12524;9022;12523;6610;6526;6525;6609
12557;8970;12555;12556;6607;8329;6640;6641
12522;9023;8970;12557;6524;6523;6607;6608
12514;9052;9053;12513;6493;6452;6492;6541
12513;9053;9054;12505;6492;6451;6450;8405
12592;8911;12572;12496;6736;8330;8403;8404
8912;8913;12591;12585;6704;6735;6774;6734
12570;8995;12533;12569;8400;8328;6659;8402
12586;8920;8995;12570;6730;8327;8400;8401
12587;8951;8920;12586;8397;8326;6730;8399
12588;8950;8951;12587;8395;8324;8397;8398
12571;8993;8950;12588;8343;8322;8395;8396
12543;8983;12520;12497;6592;6555;8393;8391
12544;8982;8983;12543;6593;6556;6592;6632
12545;8981;8982;12544;6594;6557;6593;6633
12575;8940;8981;12545;6679;6595;6594;8390
;;;;;;;
;;;;;;;
;;;;;;;
12576;8979;8940;12575;8389;8315;6679;6711
12577;8939;8979;12576;6680;8314;8389;6712
12578;8978;8939;12577;8386;8313;6680;8388
12546;8977;8978;12578;6597;6558;8386;8387
12547;9032;8977;12546;8384;8311;6597;6634
12521;9031;9032;12547;6513;6465;8384;8385
9030;9101;9031;12521;6424;6423;6513;6514
12549;8976;9030;12548;6599;6515;8383;6636
12550;8975;8976;12549;6600;8342;6599;6637
8974;9027;8975;12550;6519;6518;6600;8382
12555;8971;12554;12498;6606;6605;8381;8379
12572;8963;8874;12593;8317;8318;8331;8378
12566;8999;12511;12565;8375;6539;8377;6701
12567;8953;8999;12566;6656;8307;8375;8376
